trade_date,series,name,value_pct,unit,source
20180621,DGS2,美国2年期国债收益率,2.56,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180622,DGS10,美国10年期国债收益率,2.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180622,DGS2,美国2年期国债收益率,2.56,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180625,DGS10,美国10年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180625,DGS2,美国2年期国债收益率,2.54,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180626,DGS10,美国10年期国债收益率,2.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180626,DGS2,美国2年期国债收益率,2.53,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180627,DGS10,美国10年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180627,DGS2,美国2年期国债收益率,2.52,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180628,DGS10,美国10年期国债收益率,2.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180628,DGS2,美国2年期国债收益率,2.52,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180629,DGS10,美国10年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180629,DGS2,美国2年期国债收益率,2.52,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180702,DGS10,美国10年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180702,DGS2,美国2年期国债收益率,2.57,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180703,DGS10,美国10年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180703,DGS2,美国2年期国债收益率,2.53,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180705,DGS10,美国10年期国债收益率,2.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180705,DGS2,美国2年期国债收益率,2.55,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180706,DGS10,美国10年期国债收益率,2.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180706,DGS2,美国2年期国债收益率,2.53,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180709,DGS10,美国10年期国债收益率,2.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180709,DGS2,美国2年期国债收益率,2.57,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180710,DGS10,美国10年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180710,DGS2,美国2年期国债收益率,2.59,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180711,DGS10,美国10年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180711,DGS2,美国2年期国债收益率,2.58,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180712,DGS10,美国10年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180712,DGS2,美国2年期国债收益率,2.6,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180713,DGS10,美国10年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180713,DGS2,美国2年期国债收益率,2.59,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180716,DGS10,美国10年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180716,DGS2,美国2年期国债收益率,2.59,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180717,DGS10,美国10年期国债收益率,2.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180717,DGS2,美国2年期国债收益率,2.62,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180718,DGS10,美国10年期国债收益率,2.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180718,DGS2,美国2年期国债收益率,2.6,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180719,DGS10,美国10年期国债收益率,2.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180719,DGS2,美国2年期国债收益率,2.6,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180720,DGS10,美国10年期国债收益率,2.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180720,DGS2,美国2年期国债收益率,2.6,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180723,DGS10,美国10年期国债收益率,2.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180723,DGS2,美国2年期国债收益率,2.64,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180724,DGS10,美国10年期国债收益率,2.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180724,DGS2,美国2年期国债收益率,2.63,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180725,DGS10,美国10年期国债收益率,2.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180725,DGS2,美国2年期国债收益率,2.66,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180726,DGS10,美国10年期国债收益率,2.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180726,DGS2,美国2年期国债收益率,2.69,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180727,DGS10,美国10年期国债收益率,2.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180727,DGS2,美国2年期国债收益率,2.67,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180730,DGS10,美国10年期国债收益率,2.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180730,DGS2,美国2年期国债收益率,2.66,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180731,DGS10,美国10年期国债收益率,2.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180731,DGS2,美国2年期国债收益率,2.67,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180801,DGS10,美国10年期国债收益率,3.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180801,DGS2,美国2年期国债收益率,2.67,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180802,DGS10,美国10年期国债收益率,2.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180802,DGS2,美国2年期国债收益率,2.66,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180803,DGS10,美国10年期国债收益率,2.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180803,DGS2,美国2年期国债收益率,2.63,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180806,DGS10,美国10年期国债收益率,2.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180806,DGS2,美国2年期国债收益率,2.64,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180807,DGS10,美国10年期国债收益率,2.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180807,DGS2,美国2年期国债收益率,2.68,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180808,DGS10,美国10年期国债收益率,2.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180808,DGS2,美国2年期国债收益率,2.68,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180809,DGS10,美国10年期国债收益率,2.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180809,DGS2,美国2年期国债收益率,2.64,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180810,DGS10,美国10年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180810,DGS2,美国2年期国债收益率,2.61,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180813,DGS10,美国10年期国债收益率,2.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180813,DGS2,美国2年期国债收益率,2.61,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180814,DGS10,美国10年期国债收益率,2.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180814,DGS2,美国2年期国债收益率,2.63,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180815,DGS10,美国10年期国债收益率,2.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180815,DGS2,美国2年期国债收益率,2.61,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180816,DGS10,美国10年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180816,DGS2,美国2年期国债收益率,2.63,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180817,DGS10,美国10年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180817,DGS2,美国2年期国债收益率,2.61,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180820,DGS10,美国10年期国债收益率,2.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180820,DGS2,美国2年期国债收益率,2.6,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180821,DGS10,美国10年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180821,DGS2,美国2年期国债收益率,2.61,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180822,DGS10,美国10年期国债收益率,2.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180822,DGS2,美国2年期国债收益率,2.6,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180823,DGS10,美国10年期国债收益率,2.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180823,DGS2,美国2年期国债收益率,2.61,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180824,DGS10,美国10年期国债收益率,2.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180824,DGS2,美国2年期国债收益率,2.63,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180827,DGS10,美国10年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180827,DGS2,美国2年期国债收益率,2.67,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180828,DGS10,美国10年期国债收益率,2.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180828,DGS2,美国2年期国债收益率,2.67,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180829,DGS10,美国10年期国债收益率,2.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180829,DGS2,美国2年期国债收益率,2.67,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180830,DGS10,美国10年期国债收益率,2.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180830,DGS2,美国2年期国债收益率,2.64,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180831,DGS10,美国10年期国债收益率,2.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180831,DGS2,美国2年期国债收益率,2.62,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180904,DGS10,美国10年期国债收益率,2.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180904,DGS2,美国2年期国债收益率,2.66,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180905,DGS10,美国10年期国债收益率,2.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180905,DGS2,美国2年期国债收益率,2.66,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180906,DGS10,美国10年期国债收益率,2.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180906,DGS2,美国2年期国债收益率,2.64,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180907,DGS10,美国10年期国债收益率,2.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180907,DGS2,美国2年期国债收益率,2.71,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180910,DGS10,美国10年期国债收益率,2.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180910,DGS2,美国2年期国债收益率,2.73,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180911,DGS10,美国10年期国债收益率,2.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180911,DGS2,美国2年期国债收益率,2.76,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180912,DGS10,美国10年期国债收益率,2.97,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180912,DGS2,美国2年期国债收益率,2.74,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180913,DGS10,美国10年期国债收益率,2.97,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180913,DGS2,美国2年期国债收益率,2.76,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180914,DGS10,美国10年期国债收益率,2.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180914,DGS2,美国2年期国债收益率,2.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180917,DGS10,美国10年期国债收益率,2.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180917,DGS2,美国2年期国债收益率,2.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180918,DGS10,美国10年期国债收益率,3.05,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180918,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180919,DGS10,美国10年期国债收益率,3.08,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180919,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180920,DGS10,美国10年期国债收益率,3.07,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180920,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180921,DGS10,美国10年期国债收益率,3.07,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180921,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180924,DGS10,美国10年期国债收益率,3.08,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180924,DGS2,美国2年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180925,DGS10,美国10年期国债收益率,3.1,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180925,DGS2,美国2年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180926,DGS10,美国10年期国债收益率,3.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180926,DGS2,美国2年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180927,DGS10,美国10年期国债收益率,3.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180927,DGS2,美国2年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180928,DGS10,美国10年期国债收益率,3.05,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20180928,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181001,DGS10,美国10年期国债收益率,3.09,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181001,DGS2,美国2年期国债收益率,2.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181002,DGS10,美国10年期国债收益率,3.05,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181002,DGS2,美国2年期国债收益率,2.82,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181003,DGS10,美国10年期国债收益率,3.15,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181003,DGS2,美国2年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181004,DGS10,美国10年期国债收益率,3.19,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181004,DGS2,美国2年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181005,DGS10,美国10年期国债收益率,3.23,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181005,DGS2,美国2年期国债收益率,2.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181009,DGS10,美国10年期国债收益率,3.21,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181009,DGS2,美国2年期国债收益率,2.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181010,DGS10,美国10年期国债收益率,3.22,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181010,DGS2,美国2年期国债收益率,2.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181011,DGS10,美国10年期国债收益率,3.14,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181011,DGS2,美国2年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181012,DGS10,美国10年期国债收益率,3.15,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181012,DGS2,美国2年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181015,DGS10,美国10年期国债收益率,3.16,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181015,DGS2,美国2年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181016,DGS10,美国10年期国债收益率,3.16,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181016,DGS2,美国2年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181017,DGS10,美国10年期国债收益率,3.19,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181017,DGS2,美国2年期国债收益率,2.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181018,DGS10,美国10年期国债收益率,3.17,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181018,DGS2,美国2年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181019,DGS10,美国10年期国债收益率,3.2,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181019,DGS2,美国2年期国债收益率,2.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181022,DGS10,美国10年期国债收益率,3.2,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181022,DGS2,美国2年期国债收益率,2.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181023,DGS10,美国10年期国债收益率,3.17,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181023,DGS2,美国2年期国债收益率,2.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181024,DGS10,美国10年期国债收益率,3.1,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181024,DGS2,美国2年期国债收益率,2.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181025,DGS10,美国10年期国债收益率,3.14,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181025,DGS2,美国2年期国债收益率,2.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181026,DGS10,美国10年期国债收益率,3.08,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181026,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181029,DGS10,美国10年期国债收益率,3.08,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181029,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181030,DGS10,美国10年期国债收益率,3.12,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181030,DGS2,美国2年期国债收益率,2.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181031,DGS10,美国10年期国债收益率,3.15,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181031,DGS2,美国2年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181101,DGS10,美国10年期国债收益率,3.14,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181101,DGS2,美国2年期国债收益率,2.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181102,DGS10,美国10年期国债收益率,3.22,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181102,DGS2,美国2年期国债收益率,2.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181105,DGS10,美国10年期国债收益率,3.2,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181105,DGS2,美国2年期国债收益率,2.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181106,DGS10,美国10年期国债收益率,3.22,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181106,DGS2,美国2年期国债收益率,2.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181107,DGS10,美国10年期国债收益率,3.22,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181107,DGS2,美国2年期国债收益率,2.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181108,DGS10,美国10年期国债收益率,3.24,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181108,DGS2,美国2年期国债收益率,2.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181109,DGS10,美国10年期国债收益率,3.19,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181109,DGS2,美国2年期国债收益率,2.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181113,DGS10,美国10年期国债收益率,3.14,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181113,DGS2,美国2年期国债收益率,2.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181114,DGS10,美国10年期国债收益率,3.12,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181114,DGS2,美国2年期国债收益率,2.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181115,DGS10,美国10年期国债收益率,3.11,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181115,DGS2,美国2年期国债收益率,2.86,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181116,DGS10,美国10年期国债收益率,3.08,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181116,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181119,DGS10,美国10年期国债收益率,3.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181119,DGS2,美国2年期国债收益率,2.79,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181120,DGS10,美国10年期国债收益率,3.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181120,DGS2,美国2年期国债收益率,2.79,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181121,DGS10,美国10年期国债收益率,3.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181121,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181123,DGS10,美国10年期国债收益率,3.05,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181123,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181126,DGS10,美国10年期国债收益率,3.07,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181126,DGS2,美国2年期国债收益率,2.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181127,DGS10,美国10年期国债收益率,3.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181127,DGS2,美国2年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181128,DGS10,美国10年期国债收益率,3.06,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181128,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181129,DGS10,美国10年期国债收益率,3.03,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181129,DGS2,美国2年期国债收益率,2.81,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181130,DGS10,美国10年期国债收益率,3.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181130,DGS2,美国2年期国债收益率,2.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181203,DGS10,美国10年期国债收益率,2.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181203,DGS2,美国2年期国债收益率,2.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181204,DGS10,美国10年期国债收益率,2.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181204,DGS2,美国2年期国债收益率,2.8,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181206,DGS10,美国10年期国债收益率,2.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181206,DGS2,美国2年期国债收益率,2.75,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181207,DGS10,美国10年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181207,DGS2,美国2年期国债收益率,2.72,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181210,DGS10,美国10年期国债收益率,2.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181210,DGS2,美国2年期国债收益率,2.72,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181211,DGS10,美国10年期国债收益率,2.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181211,DGS2,美国2年期国债收益率,2.78,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
20181212,DGS10,美国10年期国债收益率,2.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
